x,y
7.903282,-53.8031
-56.370407,-34.9571
-24.34954,-56.391994
-46.37759,-40.20512
22.942928,-59.662907
-32.341923,3.2871408
31.65216,17.310846
-38.903374,64.68415
83.34568,5.505242
-86.162865,4.6568446
7.0917563,36.801067
11.9850025,-90.45053
38.854717,-9.140583
88.052734,17.987785
-14.22327,8.38357
26.418194,-71.74057
-56.073196,-62.88132
7.3005567,-45.53049
0.27871642,-54.841736
28.220753,-53.254704
-56.09382,50.810345
30.741188,-31.801834
2.4327576,43.88158
-25.334246,-43.07367
-10.143646,-53.24374
-42.89497,-55.231094
94.06918,-3.0862086
-30.283592,-52.49385
44.662724,6.7309823
9.786162,-89.0666
-37.943184,38.81076
6.990967,59.362045
24.366156,-13.593081
55.23216,-14.589463
-74.919495,20.412512
-69.72802,-44.73876
24.955427,-3.8186283
73.13136,53.59848
24.146643,-22.317263
-80.92584,21.45437
-62.557774,-43.725624
12.722649,-56.613377
18.814095,-64.999504
-68.78268,-2.672628
-82.14116,26.099762
13.178791,-39.042496
-9.490111,-83.2583
36.1006,-5.14197
52.379208,-21.06481
58.26934,52.363857
-63.343876,40.26249
23.082651,50.643208
-56.196285,22.078104
53.72946,33.433155
10.034888,-47.090973
-0.6712094,-0.032340895
-73.45264,18.921638
-29.29965,61.610466
-59.198547,-25.388147
-3.4742022,-82.606064
14.902804,-56.55568
-18.650988,8.364622
3.18637,39.84954
-48.6998,-40.83541
-52.946857,-77.264694
16.511724,-38.51391
-25.429451,45.939396
7.7782793,-27.91381
93.760445,7.6043315
-73.12822,-38.09698
51.648113,-17.825285
14.630979,28.2831
-13.268967,65.297104
58.20691,34.84104
80.661705,-1.5129918
42.16224,-10.883197
-32.35538,-30.975676
27.820824,-63.86169
-69.10798,59.355217
-11.376004,15.353877
9.615747,36.826385
29.131355,49.182266
63.5787,61.962048
69.492645,-26.22699
-59.783844,-51.896103
75.04434,-41.482628
-0.6563751,11.500224
-51.291046,-70.189285
34.185352,-3.9065428
2.2525918,59.11683
32.338203,-26.580034
-42.848953,-50.946404
10.308124,-32.52622
35.941566,62.222244
75.82371,5.1720595
-20.575146,-69.210175
64.332794,49.716225
-51.21416,-37.467243
-49.654327,-16.018703
-62.92267,17.92056
78.75228,44.45254
-78.7839,24.42268
-85.47394,19.609085
-45.48436,-54.63991
73.91055,23.889214
26.186804,-28.703455
9.0741,63.751472
-30.695967,2.0548882
-3.4926767,36.74173
36.33655,-10.160327
63.5109,-18.38162
28.861044,14.212129
-58.690502,-35.065998
-3.5210516,48.047024
73.259254,33.780945
-20.508333,43.0085
-8.195437,3.5167372
-26.57813,39.46487
83.82414,45.092167
11.803594,35.792973
76.27393,39.149498
-21.191364,-48.20636
-37.558308,50.65546
-86.17034,2.2559373
-64.77306,56.84193
9.989618,52.56693
88.25427,40.846165
30.465311,20.528378
59.178726,18.40649
74.43876,22.84725
-52.80056,-73.81014
27.66613,-19.306665
70.59374,-38.785122
-26.165298,77.38136
51.27469,45.34042
19.72814,63.728188
-38.643642,6.3414383
-78.61243,42.45504
70.89478,-1.2310357
26.198479,9.473154
-2.279043,-22.71706
-91.73245,0.0724867
-67.97841,31.301796
31.222876,-54.122414
90.13221,7.759772
32.884705,-21.541824
6.6933637,52.548103
49.370163,-41.026997
71.261215,59.93247
31.053125,-54.739376
-31.955889,18.600195
-25.359566,87.20193
-2.6453059,-29.893084
-9.082301,82.63826
41.82575,6.680614
-59.010406,53.290394
-44.81311,-44.813423
57.759598,-41.566708
-29.786678,-32.542217
-82.603424,35.592903
-42.362354,-55.41868
25.646357,54.783157
-7.2130737,10.399625
52.048203,44.504993
-16.2477,5.441876
-8.833202,-2.2388542
-4.2748904,-22.688908
28.25279,-14.158837
27.360357,67.40039
60.057224,-16.25426
93.876976,-8.468082
73.62377,-16.830664
91.806725,31.373222
19.955103,42.469627
17.91294,-21.744022
-87.432724,14.062954
-47.396584,-26.96896
-89.87541,15.0838995
58.403996,-50.37339
-12.7703705,54.81624
-10.136292,7.650423
29.643854,-23.294544
60.681347,-24.597292
-6.908525,-44.527122
-57.408722,-31.520721
2.345969,-23.175823
12.76323,64.711685
27.493639,67.27048
-25.44171,85.77498
15.95601,-40.598244
-65.582115,-62.810257
50.071377,42.55788
61.72256,29.519232
11.875414,-94.312775
-9.99917,15.100119
45.965363,4.103455
-13.162428,-78.18626
11.442603,-50.51905
54.93065,23.518461
1.1664346,10.494989
-87.139244,-5.4911
11.540547,60.78873
82.0253,-16.441545
-34.658485,35.22314
78.4908,-6.050106
-83.99193,26.07723
-18.404385,-4.2086325
85.35099,-16.975098
-80.295265,33.53025
5.1076894,-66.56392
-55.602627,-33.869896
-60.119328,-65.99454
-10.348403,12.914552
30.909346,54.727943
86.80152,16.041647
0.40088037,-83.99394
-19.62739,-74.54574
60.867794,-31.938269
-73.49091,-35.261288
-58.72553,-14.430711
0.16292539,-25.503628
6.6404448,-0.86332506
-73.17204,-3.9548624
-11.210607,9.996079
7.991374,-43.32956
1.1791556,-6.707488
47.817688,31.466377
47.30784,67.21658
-28.515146,19.378778
-5.7826962,67.57746
-1.1648642,-21.814379
7.30939,35.561012
14.569865,62.01456
-59.151627,-66.665764
-19.414265,75.76359
18.670012,66.4494
8.983911,-38.23462
84.384285,34.49486
30.46066,-71.9943
-41.684586,2.627671
-66.00726,44.735916
3.9903731,42.143887
29.832726,10.171476
82.89458,-4.105906
20.618893,30.968775
-12.366988,-72.99347
-3.639825,-22.895939
22.368317,35.592987
8.740362,19.779955
-53.920216,-49.425476
-46.1339,-63.696636
-44.346745,37.27987
75.06002,-30.294443
89.250175,32.280174
70.55062,-16.49721
-30.346203,-60.059944
-10.013891,16.394058
-85.91595,29.465937
-88.343315,-10.829125
7.009477,32.88652
12.998145,-52.46425
88.37144,-13.987388
-21.566105,-47.737873
-17.559683,-53.326378
-20.430082,40.404526
74.48334,-11.690536
88.2813,19.294949
-65.9071,22.51077
-11.608887,3.7876673
14.44772,-66.39631
19.872673,53.62402
-11.92686,-59.460777
-12.763928,-3.8541076
-27.408894,13.104248
7.7181435,-52.513767
85.684395,13.944448
18.957212,6.0669847
81.469284,27.472464
90.97887,-3.1528661
59.50739,35.771694
-9.726099,-18.774761
17.223164,-66.117546
60.867817,-38.561863
16.43727,-17.811413
-36.058353,27.689154
-34.73991,1.4779619
-77.25679,36.772186
31.27616,-3.9968557
-0.15104076,54.051155
89.84059,-12.08478
-24.042978,85.52164
9.847739,37.440845
-44.2428,-41.469296
1.9479227,1.4503845
-22.833447,-62.275997
13.01309,66.84908
-69.68491,32.475567
90.21317,29.662605
-69.48649,9.161446
60.61924,19.101494
74.635086,-14.923059
7.667187,-56.194637
-59.538,-41.154037
25.94072,-29.407618
-69.755875,-37.410034
-66.194145,44.12392
11.681749,46.10383
-38.26246,47.55265
-41.421066,-51.167233
-51.626316,-22.886833
-68.752815,22.388218
43.243855,4.116314
-73.700424,17.043692
25.030317,-9.876447
-2.8679867,-53.345566
-0.58768797,-23.258
17.353924,56.59708
-8.643703,-70.670616
22.826921,64.13553
-27.326002,-34.63128
49.24584,45.697636
-53.47858,-34.185295
17.20927,14.75681
84.899635,-3.1494186
-1.7557155,-53.65312
-13.511973,-75.81699
31.645308,-56.34072
-2.0938368,-36.10524
-54.120728,47.021107
-1.4141635,-37.789673
-72.280365,-49.164318
-78.45029,4.0284805
-64.81031,56.070717
18.986166,14.919295
-39.15253,-47.778603
69.65795,36.3761
6.465884,-24.659254
70.460526,49.917843
25.48743,-76.10717
77.63733,37.106247
85.50353,17.460918
50.39405,-7.093487
-75.19178,31.156466
-23.213274,-0.9815985
93.84899,5.0462527
40.654293,-1.8225638
63.421543,37.797203
-74.33284,31.650785
24.106297,-0.18638356
10.840402,66.3796
17.030836,-65.1785
70.90406,-5.1686044
10.745028,46.080956
-58.85302,43.917667
-75.84401,43.228024
74.76235,-14.718604
-32.171703,-28.491507
-31.05379,6.9966707
20.819677,31.359346
27.738459,-13.633845
43.739525,9.351788
-10.399963,-38.120937
9.099751,5.5618787
6.3192215,3.0509655
42.08551,-4.3263707
66.664505,59.626705
-5.8806057,-29.344643
76.974365,42.730206
8.787942,-68.53705
1.7213293,56.143246
-79.89323,34.854958
53.340336,-17.687231
-24.265623,-59.626453
-45.235836,-26.040617
-62.44037,0.1375611
-75.17388,4.374501
17.039068,67.89426
20.98317,27.839
-94.4094,-5.5831203
-0.6029853,-44.454082
-12.191646,-58.654682
83.021126,-4.43779
-27.32514,-40.08677
-90.23379,-5.477274
18.761618,-11.140989
-4.56651,-48.713287
-24.862337,32.96021
0.23579296,45.02174
-44.69302,41.288517
10.247636,-39.284523
52.400024,37.88161
-20.613037,-70.95571
-70.05247,-38.127007
-1.6329883,-20.88494
15.171021,39.606216
70.14369,21.748156
37.175102,-15.0924635
69.63372,46.345055
-62.953377,40.596645
-10.051667,-51.67586
52.96259,24.97469
24.842426,-73.863785
37.55383,-33.00231
-38.87773,49.46862
-17.825691,15.860108
50.40376,49.864902
25.331556,-1.4812922
0.049743403,-87.001114
18.5884,51.5033
-21.694475,-43.890526
87.10308,-1.7731074
-94.4815,0.36171174
38.94762,2.4527783
47.645382,-2.250901
-59.122364,64.82918
-2.1525133,-83.75353
69.99349,54.751163
-14.269826,8.6446705
2.1540756,-19.361197
51.56099,-41.520138
-59.491737,-66.24855
-38.75424,65.26097
-37.51084,14.311363
28.880733,2.6269367
-8.712801,2.2575827
-9.842285,-75.15682
-50.334473,-16.326336
-41.864826,-60.102005
-31.112818,59.459072
-10.078124,22.843685
-55.59022,43.540943
11.244861,30.048168
9.926435,-32.877975
38.851524,1.6666088
64.536674,50.365414
16.759115,-46.38664
-57.247433,41.87738
-1.3260409,-22.532595
-11.627746,62.7823
14.619485,52.215397
61.83396,-16.990671
-22.915499,-23.152058
-8.553707,75.60786
16.605017,67.79032
28.69977,-48.752903
31.276354,-25.14849
16.020864,-59.674656
-8.44254,81.445724
27.601187,53.357193
14.49417,12.756164
-94.79109,-3.3298295
-73.27181,-3.8800583
69.35563,37.97753
-73.35192,3.429369
26.061876,-67.09057
14.430898,-88.70809
-87.135185,-10.060579
-84.74372,-10.112671
-19.576273,69.246925
-48.901814,-33.495407
-60.279457,21.777079
27.15356,-14.626183
21.576569,-71.605125
-17.70613,-77.940865
-76.37958,1.0286956
-53.26348,-32.29534
97.22621,-1.3791837
69.928185,36.48408
11.6656685,-35.070778
-16.255373,86.39804
-26.764908,-68.99377
-1.1562585,-61.732807
-58.05742,62.83444
-57.661064,19.932798
29.262398,5.0870023
27.61285,33.804012
30.173277,16.180027
-62.644005,-34.27175
-25.120749,-70.06991
-44.57378,-20.190046
-6.731457,14.533492
21.529974,65.973915
-33.658142,58.568733
-50.404305,-38.78883
-38.053036,69.116905
47.835464,31.183022
30.261217,-69.50612
-53.602203,-14.893498
-74.923676,24.091202
87.51439,-5.4186797
0.2253834,-27.268717
53.332127,-22.788624
-61.06202,37.593952
34.31798,25.539558
-43.00406,-34.112156
17.809347,55.417862
41.153625,-21.804216
-11.8312235,-56.242542
26.492016,-52.23379
-57.90654,-17.07692
-30.20118,-54.403366
76.79426,-19.229963
68.27957,-27.226048
14.944819,44.744087
10.699848,66.44746
-36.622837,72.498825
-79.07003,12.202151
8.140784,-64.519356
33.015697,-37.587524
17.319946,46.08314
-54.561893,-16.962208
-56.13736,-77.81186
-9.229192,-73.84514
40.65978,-8.686991
68.41779,-12.783245
18.659557,76.42421
86.248474,-4.208296
-62.73959,11.743343
57.866383,17.860552
-14.077884,-59.154644
9.053633,-15.161754
-32.16397,76.09779
-23.154867,-72.50597
-29.31441,53.10305
55.48448,-37.622707
-48.553814,-72.86996
28.678133,-26.69124
-17.53994,69.476364
9.978168,46.696117
-24.756535,49.524704
4.533953,7.3091583
17.962109,55.019775
48.35061,32.81236
-21.091185,87.55082
-55.481846,-22.05928
-21.67776,-35.24527
8.620038,-48.99978
52.264755,37.68708
14.475775,-84.656876
33.119698,5.227549
-62.874043,41.716618
-23.866379,4.0233088
-16.251984,-8.039113
30.427626,24.774038
7.2606845,56.739357
-35.336662,37.821896
10.808143,-91.0791
65.47433,-30.637909
-53.08435,-38.05848
86.51731,45.34891
-3.6491363,7.392357
86.28433,20.966162
-60.04311,-54.482014
0.19592467,-32.689445
38.330547,9.82075
-14.881733,4.878729
-57.817066,-41.737377
-15.1828375,-76.87783
-47.054016,-37.772194
-47.458202,-65.38022
73.58211,53.739017
32.440163,12.678894
9.51646,70.4006
-16.197199,76.1766
-81.01501,1.5327463
-24.148224,-52.88524
71.07825,22.979074
62.653717,-36.816597
-15.368368,10.181484
12.293432,50.281998
72.06567,-25.018597
-27.821823,73.55314
-27.682924,52.259365
-9.62494,-82.92997
70.81375,27.365171
-50.725372,-56.78578
64.569176,41.473846
-58.482235,-20.932049
-79.06163,3.8862817
7.179895,43.87467
14.044332,-36.437225
94.93032,5.176229
24.36138,53.249054
-2.8285866,-82.94523
-12.335142,73.94416
79.957825,-4.3434777
37.06557,42.957268
-44.22915,-33.74009
38.95705,51.138653
-47.004738,-43.150013
-31.319824,85.85131
7.682984,34.978382
7.5532994,-30.3985
-30.621075,-18.074305
34.031437,-35.689693
-23.742903,-37.490974
-11.277579,-36.086365
57.058594,-25.429174
-11.924977,65.30466
54.76646,-23.189425
-69.64833,5.6523013
19.89178,-14.27323
24.996,-22.657227
-77.408714,36.796093
-12.849408,-46.896893
-74.273575,-0.4902856
-6.066767,14.841608
-7.6885266,-73.27136
-3.788423,-31.90133
29.983025,-35.071003
-7.58744,31.518175
19.969633,-20.12828
-23.734411,83.12648
68.33676,33.46621
-71.111206,22.68221
78.84039,-9.696215
-65.20656,14.8631935
-29.323467,-51.04793
-34.234543,46.2912
-27.105074,46.81069
-45.95219,-60.52786
-54.26,-50.4856
70.70389,-0.90487194
65.75761,-18.938091
-32.157074,47.188732
65.84307,-42.90557
23.175398,46.986717
36.22982,-3.8047318
-17.743288,-27.480928
-68.09096,-2.539192
-61.933933,10.6100855
23.618294,58.80781
74.097176,-16.983593
31.761822,31.179026
58.1066,50.391453
58.85942,31.096102
85.760925,-24.561512
58.83332,19.883574
-29.420921,-39.989746
20.985136,-67.56678
-61.370262,-24.347122
68.75248,22.304731
37.429764,-20.361483
-19.03547,-53.275257
85.52054,36.618484
-20.841341,22.115683
-65.85264,-33.162975
96.07246,-2.0317807
-38.764442,-32.83278
-18.04738,48.545685
57.019154,-14.634211
-90.01581,14.2154665
-27.038382,83.78512
-1.4610729,-80.79561
4.931673,59.91021
69.149864,38.43141
-18.539192,49.224537
28.658016,40.81449
-62.791443,-44.032516
-68.80482,-33.578896
92.63154,-2.8559673
54.348774,-38.238438
17.27373,41.35322
-63.8905,28.851278
34.547756,56.76931
-60.374035,63.493385
50.612206,30.179153
-58.88368,16.70693
-43.164635,-50.51891
60.324818,-27.305403
36.590473,-18.832327
11.253415,33.744858
25.008045,31.559334
38.544518,48.59443
18.839415,-57.351364
-28.135754,50.589535
-19.178007,-73.000824
-60.47524,38.909897
-6.7997828,15.8354225
-5.592923,65.72325
83.203674,49.53544
66.91802,-27.611618
0.63376373,-28.286482
80.24938,-13.984107
-57.06331,-40.965675
-21.23705,44.56578
9.304246,-40.633324
-61.96113,53.977062
76.95571,36.718464
37.15675,19.17539
-17.420856,84.263
63.977383,-41.07111
-75.40423,34.498707
-15.671187,-43.0893
-19.61297,20.570566
36.329723,-31.360264
21.4171,-65.83323
-82.64977,28.223785
90.1225,-14.608406
20.42405,65.58417
-32.28433,-26.6639
71.243996,-13.783682
-62.288425,56.613827
-13.6162815,58.538128
67.54658,47.480812
-26.815882,-10.687776
-20.01478,-0.040653754
67.33115,47.258728
10.554284,37.389496
65.44088,-20.263239
-14.90681,6.7776046
-43.233746,-38.09455
-44.709927,-33.92775
-56.875347,-21.136887
82.855774,2.8061109
61.481358,40.729256
-25.578224,57.66917
-62.796272,63.766327
-19.084581,63.280518
-10.640099,19.023153
12.642723,-65.31974
33.74782,15.823823
36.415,-22.371717
13.6263275,28.931705
56.404095,-11.347871
-62.14436,-58.89059
-16.63646,-16.84361
-1.158313,-22.487686
-41.620647,-60.439526
-7.586371,-70.866425
-8.415444,-33.506405
-66.91855,0.22754656
-28.403051,-3.9292383
46.97975,31.619606
-21.607914,-39.875393
-67.02921,1.5074688
-3.8210506,-15.677655
70.84868,46.83537
71.46329,-31.316973
13.096267,-64.31391
-90.311264,-12.719181
-34.20342,53.32211
15.857294,-69.90454
29.652878,-29.084759
-8.091573,23.846352
-13.63336,65.22455
-16.796593,-48.942207
-59.873928,41.77253
-33.26756,-0.59651506
-36.91575,36.649616
-15.87241,45.126057
-50.32674,-48.89587
-37.613663,66.22094
33.32847,-3.1469162
8.14566,52.04591
15.311979,18.162725
-4.3457656,-83.60271
0.021802412,-60.10785
73.0076,50.576424
-49.260117,-51.151173
72.926414,46.436935
7.3695955,40.154953
64.26731,25.139217
-26.899324,-40.969696
-62.30515,-17.248585
35.4565,43.636368
10.332959,57.311604
-14.801143,7.4310074
-20.94789,2.7504106
-20.224995,-23.376942
18.550034,60.3421
-27.385252,84.34311
20.762926,7.1107364
32.79289,-54.73667
28.945082,-52.85157
-10.237923,1.6948091
10.382284,57.23092
51.45381,26.22336
-94.65009,-5.1747932
-48.907825,-40.67228
-18.02453,-39.233704
67.1905,-26.688894
10.261124,-53.94365
61.14446,19.192812
-3.630388,-42.185318
-47.80455,-12.0267105
-19.380993,1.1141682
11.026403,-67.06356
24.088614,-18.183647
-0.98949206,-90.685104
59.17842,-44.637142
-41.17787,-43.40136
-34.69211,5.6160884
-21.437649,86.59928
66.95623,47.349377
95.33242,32.089535
36.823578,-1.0217203
58.06708,17.402164
33.99484,-3.7104924
-29.027048,-24.866493
-10.930474,-66.91667
-29.56173,-51.9427
-24.748816,-32.08077
14.719479,-8.191878
13.635847,-46.154232
26.27562,56.05019
91.78004,40.79559
21.255434,-9.106732
-0.29688057,-31.034874
-65.921326,46.339607
-26.249226,-25.651724
32.51229,-35.254597
2.7501283,-51.182255
-10.922917,-76.74322
-27.174923,-24.399126
28.943733,-32.167835
-56.146275,-51.438126
-40.62974,-0.5542128
-1.989287,82.531044
14.908162,-62.49999
-52.872913,-3.6246846
26.308367,-73.716415
29.910852,53.62925
46.44575,-16.89564
91.767166,1.9720807
93.43632,-2.1738691
88.656685,40.178585
-3.112711,-21.88806
